"","id","title","isPartOf","publicationYear","doi","docType","docSubType","provider","collection","datePublished","issueNumber","volumeNumber","url","creator","publisher","language","pageStart","pageEnd","placeOfPublication","wordCount","pageCount","outputFormat","Journal","select"
"153","http://www.jstor.org/stable/43655024","Quantifying Social Media's Political Space: Estimating Ideology from Publicly Revealed Preferences on Facebook","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-02-01,1,109,"http://www.jstor.org/stable/43655024","ROBERT BOND; SOLOMON MESSING","American Political Science Association","eng","62","78",NA,12253,17,"unigram; bigram; trigram","APSR",0
"154","http://www.jstor.org/stable/24583050","Descriptive Representation and Judicial Outcomes in Multiethnic Societies","American Journal of Political Science",2016,NA,"article","research-article","jstor",NA,2016-01-01,1,60,"http://www.jstor.org/stable/24583050","Guy Grossman; Oren Gazal-Ayal; Samuel D. Pimentel; Jeremy M. Weinstein","Midwest Political Science Association","eng","44","69",NA,17983,26,"unigram; bigram; trigram","AJPS",0
"155","http://www.jstor.org/stable/10.1017/s0022381611000351","Who Matches? Propensity Scores and Bias in the Causal Effects of Education on Participation","The Journal of Politics",2011,NA,"article","research-article","jstor",NA,2011-08-03,3,73,"http://www.jstor.org/stable/10.1017/s0022381611000351","John Henderson; Sara Chatfield","The University of Chicago Press","eng","646","658",NA,6818,13,"unigram; bigram; trigram","JOP",0
"156","http://www.jstor.org/stable/43654370","The Returns to Office in a ""Rubber Stamp"" Parliament","The American Political Science Review",2014,NA,"article","research-article","jstor",NA,2014-05-01,2,108,"http://www.jstor.org/stable/43654370","RORY TRUEX","American Political Science Association","eng","235","251",NA,13535,17,"unigram; bigram; trigram","APSR",1
"157","http://www.jstor.org/stable/23496549","War, the Presidency, and Legislative Voting Behavior","American Journal of Political Science",2013,NA,"article","research-article","jstor",NA,2013-01-01,1,57,"http://www.jstor.org/stable/23496549","William G. Howell; Jon C. Rogowski","Midwest Political Science Association","eng","150","166",NA,12215,17,"unigram; bigram; trigram","AJPS",0
"158","http://www.jstor.org/stable/1520073","Civic Education and the Mobilization of Political Participation in Developing Democracies","The Journal of Politics",2002,NA,"article","research-article","jstor",NA,2002-11-01,4,64,"http://www.jstor.org/stable/1520073","Steven E. Finkel","University of Chicago Press","eng","994","1020",NA,11784,27,"unigram; bigram; trigram","JOP",1
"159","http://www.jstor.org/stable/3186114","Voting May Be Habit-Forming: Evidence from a Randomized Field Experiment","American Journal of Political Science",2003,NA,"article","research-article","jstor",NA,2003-07-01,3,47,"http://www.jstor.org/stable/3186114","Alan S. Gerber; Donald P. Green; Ron Shachar","Midwest Political Science Association","eng","540","550",NA,8825,11,"unigram; bigram; trigram","AJPS",0
"160","http://www.jstor.org/stable/23496539","Do Conditional Cash Transfers Affect Electoral Behavior? Evidence from a Randomized Experiment in Mexico","American Journal of Political Science",2013,NA,"article","research-article","jstor",NA,2013-01-01,1,57,"http://www.jstor.org/stable/23496539","Ana L. De La O","Midwest Political Science Association","eng","1","14",NA,10657,14,"unigram; bigram; trigram","AJPS",0
"161","http://www.jstor.org/stable/3647691","The Mobilization of Core Supporters: Campaigns, Turnout, and Electoral Composition in United States Presidential Elections","American Journal of Political Science",2005,NA,"article","research-article","jstor",NA,2005-10-01,4,49,"http://www.jstor.org/stable/3647691","Thomas M. Holbrook; Scott D. McClurg","Midwest Political Science Association","eng","689","703",NA,10470,15,"unigram; bigram; trigram","AJPS",1
"162","http://www.jstor.org/stable/10.1017/s0022381607080188","Understanding the Effect of Political Advertising on Voter Turnout: A Response to Krasno and Green","The Journal of Politics",2008,NA,"article","research-article","jstor",NA,2008-01-01,1,70,"http://www.jstor.org/stable/10.1017/s0022381607080188","Michael M. Franz; Paul Freedman; Ken Goldstein; Travis N. Ridout","The University of Chicago Press","eng","262","268",NA,3631,7,"unigram; bigram; trigram","JOP",1
"163","http://www.jstor.org/stable/26384734","Mining and Local Corruption in Africa","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-04-01,2,61,"http://www.jstor.org/stable/26384734","Carl Henrik Knutsen; Andreas Kotsadam; Eivind Hammersmark Olsen; Tore Wig","Midwest Political Science Association","eng","320","334",NA,10929,15,"unigram; bigram; trigram","AJPS",0
"164","http://www.jstor.org/stable/45132463","The Anti-Democrat Diploma: How High School Education Decreases Support for the Democratic Party","American Journal of Political Science",2019,NA,"article","research-article","jstor",NA,2019-01-01,1,63,"http://www.jstor.org/stable/45132463","John Marshall","Midwest Political Science Association","eng","67","83",NA,11191,17,"unigram; bigram; trigram","AJPS",1
"165","http://www.jstor.org/stable/30038929","Are Political Orientations Genetically Transmitted?","The American Political Science Review",2005,NA,"article","research-article","jstor",NA,2005-05-01,2,99,"http://www.jstor.org/stable/30038929","John R. Alford; Carolyn L. Funk; John R. Hibbing","American Political Science Association","eng","153","167",NA,14643,15,"unigram; bigram; trigram","APSR",1
"166","http://www.jstor.org/stable/24363542","Comparing and Combining List and Endorsement Experiments: Evidence from Afghanistan","American Journal of Political Science",2014,NA,"article","research-article","jstor",NA,2014-10-01,4,58,"http://www.jstor.org/stable/24363542","Graeme Blair; Kosuke Imai; Jason Lyall","Midwest Political Science Association","eng","1043","1063",NA,16528,21,"unigram; bigram; trigram","AJPS",1
"167","http://www.jstor.org/stable/10.1111/j.1468-2508.2007.00545.x","Does Constituency Size Affect Elected Officials' Trade Policy Preferences?","The Journal of Politics",2007,NA,"article","research-article","jstor",NA,2007-05-01,2,69,"http://www.jstor.org/stable/10.1111/j.1468-2508.2007.00545.x","David Karol","The University of Chicago Press","eng","483","494",NA,5152,12,"unigram; bigram; trigram","JOP",1
"168","http://www.jstor.org/stable/24363599","Institutional Sources of Legitimate Authority: An Experimental Investigation","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-01-01,1,59,"http://www.jstor.org/stable/24363599","Eric S. Dickson; Sanford C. Gordon; Gregory A. Huber","Midwest Political Science Association","eng","109","127",NA,13027,19,"unigram; bigram; trigram","AJPS",0
"169","http://www.jstor.org/stable/23275438","Socratic Method and Political Science","The American Political Science Review",2012,NA,"article","research-article","jstor",NA,2012-08-01,3,106,"http://www.jstor.org/stable/23275438","CHRISTOPHER MECKSTROTH","American Political Science Association","eng","644","660",NA,17350,17,"unigram; bigram; trigram","APSR",0
"170","http://www.jstor.org/stable/23317168","The Impact of Elections on Cooperation: Evidence from a Lab-in-the-Field Experiment in Uganda","American Journal of Political Science",2012,NA,"article","research-article","jstor",NA,2012-10-01,4,56,"http://www.jstor.org/stable/23317168","Guy Grossman; Delia Baldassarri","Midwest Political Science Association","eng","964","985",NA,15650,22,"unigram; bigram; trigram","AJPS",1
"171","http://www.jstor.org/stable/10.1017/s0022381611001368","Deterring or Displacing Electoral Irregularities? Spillover Effects of Observers in a Randomized Field Experiment in Ghana","The Journal of Politics",2012,NA,"article","research-article","jstor",NA,2012-01-01,1,74,"http://www.jstor.org/stable/10.1017/s0022381611001368","Nahomi Ichino; Matthias Schündeln","The University of Chicago Press","eng","292","307",NA,8530,16,"unigram; bigram; trigram","JOP",1
"172","http://www.jstor.org/stable/4620064","Prospecting for (Campaign) Gold","American Journal of Political Science",2007,NA,"article","research-article","jstor",NA,2007-04-01,2,51,"http://www.jstor.org/stable/4620064","Wendy K. Tam Cho; James G. Gimpel","Midwest Political Science Association","eng","255","268",NA,8955,14,"unigram; bigram; trigram","AJPS",1
"173","http://www.jstor.org/stable/10.1017/s0022381608080456","Engaging the Unengaged Voter: Vote Centers and Voter Turnout","The Journal of Politics",2008,NA,"article","research-article","jstor",NA,2008-04-01,2,70,"http://www.jstor.org/stable/10.1017/s0022381608080456","Robert M. Stein; Greg Vonnahme","The University of Chicago Press","eng","487","497",NA,5864,11,"unigram; bigram; trigram","JOP",0
"174","http://www.jstor.org/stable/23024936","Authoritarianism, Threat, and Americans' Support for the War on Terror","American Journal of Political Science",2011,NA,"article","research-article","jstor",NA,2011-07-01,3,55,"http://www.jstor.org/stable/23024936","Marc J. Hetherington; Elizabeth Suhay","Midwest Political Science Association","eng","546","560",NA,10166,15,"unigram; bigram; trigram","AJPS",1
"175","http://www.jstor.org/stable/26379522","Differential Registration Bias in Voter File Data: A Sensitivity Analysis Approach","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-07-01,3,61,"http://www.jstor.org/stable/26379522","Brendan Nyhan; Christopher Skovron; Rocío Titiunik","Midwest Political Science Association","eng","744","760",NA,11615,17,"unigram; bigram; trigram","AJPS",1
"176","http://www.jstor.org/stable/3647684","Striking a Responsive Chord: How Political Ads Motivate and Persuade Voters by Appealing to Emotions","American Journal of Political Science",2005,NA,"article","research-article","jstor",NA,2005-04-01,2,49,"http://www.jstor.org/stable/3647684","Ted Brader","Midwest Political Science Association","eng","388","405",NA,13020,18,"unigram; bigram; trigram","AJPS",1
"177","http://www.jstor.org/stable/45132484","Norms versus Action: Why Voters Fail to Sanction Malfeasance in Brazil","American Journal of Political Science",2019,NA,"article","research-article","jstor",NA,2019-04-01,2,63,"http://www.jstor.org/stable/45132484","Taylor C. Boas; F. Daniel Hidalgo; Marcus André Melo","Midwest Political Science Association","eng","385","400",NA,11450,16,"unigram; bigram; trigram","AJPS",0
"178","http://www.jstor.org/stable/24583081","The Hidden American Immigration Consensus: A Conjoint Analysis of Attitudes toward Immigrants","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-07-01,3,59,"http://www.jstor.org/stable/24583081","Jens Hainmueller; Daniel J. Hopkins","Midwest Political Science Association","eng","529","548",NA,14581,20,"unigram; bigram; trigram","AJPS",1
"179","http://www.jstor.org/stable/3186094","What If Everyone Voted? Simulating the Impact of Increased Turnout in Senate Elections","American Journal of Political Science",2003,NA,"article","research-article","jstor",NA,2003-01-01,1,47,"http://www.jstor.org/stable/3186094","Jack Citrin; Eric Schickler; John Sides","Midwest Political Science Association","eng","75","90",NA,11576,16,"unigram; bigram; trigram","AJPS",0
"180","http://www.jstor.org/stable/10.1017/s0022381610000940","Disentangling Accountability and Competence in Elections: Evidence from U.S. Term Limits","The Journal of Politics",2011,NA,"article","research-article","jstor",NA,2011-01-14,1,73,"http://www.jstor.org/stable/10.1017/s0022381610000940","James Alt; Ethan Bueno de Mesquita; Shanna Rose","The University of Chicago Press","eng","171","186",NA,6943,16,"unigram; bigram; trigram","JOP",0
"181","http://www.jstor.org/stable/43654427","Motivational Crowding in Sustainable Development Interventions","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-08-01,3,109,"http://www.jstor.org/stable/43654427","ARUN AGRAWAL; ASHWINI CHHATRE; ELISABETH R. GERBER","American Political Science Association","eng","470","487",NA,12882,18,"unigram; bigram; trigram","APSR",1
"182","http://www.jstor.org/stable/3647734","Threat, Anxiety, and Support of Antiterrorism Policies","American Journal of Political Science",2005,NA,"article","research-article","jstor",NA,2005-07-01,3,49,"http://www.jstor.org/stable/3647734","Leonie Huddy; Stanley Feldman; Charles Taber; Gallya Lahav","Midwest Political Science Association","eng","593","608",NA,11410,16,"unigram; bigram; trigram","AJPS",0
"183","http://www.jstor.org/stable/10.1086/681238","Assessing the External Validity of Election RD Estimates: An Investigation of the Incumbency Advantage","The Journal of Politics",2015,NA,"article","research-article","jstor",NA,2015-07-01,3,77,"http://www.jstor.org/stable/10.1086/681238","Jens Hainmueller; Andrew B. Hall; James M. Snyder Jr.","The University of Chicago Press","eng","707","720",NA,7387,14,"unigram; bigram; trigram","JOP",0
"184","http://www.jstor.org/stable/26379495","Does Race Affect Access to Government Services? An Experiment Exploring Street-Level Bureaucrats and Access to Public Housing","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-01-01,1,61,"http://www.jstor.org/stable/26379495","Katherine Levine Einstein; David M. Glick","Midwest Political Science Association","eng","100","116",NA,12707,17,"unigram; bigram; trigram","AJPS",0
"185","http://www.jstor.org/stable/43654032","Exploiting Friends-and-Neighbors to Estimate Coattail Effects","The American Political Science Review",2013,NA,"article","research-article","jstor",NA,2013-11-01,4,107,"http://www.jstor.org/stable/43654032","MARC MEREDITH","American Political Science Association","eng","742","765",NA,17719,24,"unigram; bigram; trigram","APSR",0
"186","http://www.jstor.org/stable/23024932","The Jackie (and Jill) Robinson Effect: Why Do Congresswomen Outperform Congressmen?","American Journal of Political Science",2011,NA,"article","research-article","jstor",NA,2011-07-01,3,55,"http://www.jstor.org/stable/23024932","Sarah F. Anzia; Christopher R. Berry","Midwest Political Science Association","eng","478","493",NA,12893,16,"unigram; bigram; trigram","AJPS",1
"187","http://www.jstor.org/stable/20788779","Leader Survival, Revolutions, and the Nature of Government Finance","American Journal of Political Science",2010,NA,"article","research-article","jstor",NA,2010-10-01,4,54,"http://www.jstor.org/stable/20788779","Bruce Bueno de Mesquita; Alastair Smith","Midwest Political Science Association","eng","936","950",NA,10325,15,"unigram; bigram; trigram","AJPS",1
"188","http://www.jstor.org/stable/27644495","Vote Buying or Turnout Buying? Machine Politics and the Secret Ballot","The American Political Science Review",2008,NA,"article","research-article","jstor",NA,2008-02-01,1,102,"http://www.jstor.org/stable/27644495","Simeon Nichter","American Political Science Association","eng","19","31",NA,10363,13,"unigram; bigram; trigram","APSR",0
"189","http://www.jstor.org/stable/26379502","The Causal Effects of Elite Position-Taking on Voter Attitudes: Field Experiments with Elite Communication","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-01-01,1,61,"http://www.jstor.org/stable/26379502","David E. Broockman; Daniel M. Butler","Midwest Political Science Association","eng","208","221",NA,9945,14,"unigram; bigram; trigram","AJPS",1
"190","http://www.jstor.org/stable/24582956","Can Incarcerated Felons Be (Re)integrated into the Political System? Results from a Field Experiment","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-10-01,4,59,"http://www.jstor.org/stable/24582956","Alan S. Gerber; Gregory A. Huber; Marc Meredith; Daniel R. Biggers; David J. Hendry","Midwest Political Science Association","eng","912","926",NA,12589,15,"unigram; bigram; trigram","AJPS",1
"191","http://www.jstor.org/stable/24363477","A Natural Experiment in Proposal Power and Electoral Success","American Journal of Political Science",2014,NA,"article","research-article","jstor",NA,2014-01-01,1,58,"http://www.jstor.org/stable/24363477","Peter John Loewen; Royce Koop; Jaime Settle; James H. Fowler","Midwest Political Science Association","eng","189","196",NA,5993,8,"unigram; bigram; trigram","AJPS",1
"192","http://www.jstor.org/stable/23187113","Strengthening the Experimenter's Toolbox: Statistical Estimation of Internal Validity","American Journal of Political Science",2012,NA,"article","research-article","jstor",NA,2012-04-01,2,56,"http://www.jstor.org/stable/23187113","Luke Keele; Corrine McConnaughy; Ismail White","Midwest Political Science Association","eng","484","499",NA,12430,16,"unigram; bigram; trigram","AJPS",0
"193","http://www.jstor.org/stable/26598743","Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice","American Journal of Political Science",2018,NA,"article","research-article","jstor",NA,2018-04-01,2,62,"http://www.jstor.org/stable/26598743","Daniel Krcmaric","Midwest Political Science Association","eng","486","498",NA,10256,13,"unigram; bigram; trigram","AJPS",0
"194","http://www.jstor.org/stable/26379530","The Legacy of Political Violence across Generations","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-10-01,4,61,"http://www.jstor.org/stable/26379530","Noam Lupu; Leonid Peisakhin","Midwest Political Science Association","eng","836","851",NA,10611,16,"unigram; bigram; trigram","AJPS",1
"195","http://www.jstor.org/stable/26598783","Prejudice, Strategic Discrimination, and the Electoral Connection: Evidence from a Pair of Field Experiments in Brazil","American Journal of Political Science",2018,NA,"article","research-article","jstor",NA,2018-10-01,4,62,"http://www.jstor.org/stable/26598783","Amanda Driscoll; Gabriel Cepaluni; Feliciano de Sá Guimarães; Paolo Spada","Midwest Political Science Association","eng","781","795",NA,11791,15,"unigram; bigram; trigram","AJPS",0
"196","http://www.jstor.org/stable/23275434","Crime Victimization and Political Participation","The American Political Science Review",2012,NA,"article","research-article","jstor",NA,2012-08-01,3,106,"http://www.jstor.org/stable/23275434","REGINA BATESON","American Political Science Association","eng","570","587",NA,16689,18,"unigram; bigram; trigram","APSR",0
"197","http://www.jstor.org/stable/3186126","Reapportionment and Redistribution: Consequences of Electoral Reform in Japan","American Journal of Political Science",2003,NA,"article","research-article","jstor",NA,2003-10-01,4,47,"http://www.jstor.org/stable/3186126","Yusaku Horiuchi; Jun Saito","Midwest Political Science Association","eng","669","682",NA,9603,14,"unigram; bigram; trigram","AJPS",1
"198","http://www.jstor.org/stable/24582959","The Temporary Importance of Role Models for Women's Political Representation","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-10-01,4,59,"http://www.jstor.org/stable/24582959","Fabrizio Gilardi","Midwest Political Science Association","eng","957","970",NA,11333,14,"unigram; bigram; trigram","AJPS",1
"199","http://www.jstor.org/stable/10.1017/s0022381611000107","Does Knowledge of Constitutional Principles Increase Support for Civil Liberties? Results from a Randomized Field Experiment","The Journal of Politics",2011,NA,"article","research-article","jstor",NA,2011-05-13,2,73,"http://www.jstor.org/stable/10.1017/s0022381611000107","Donald P. Green; Peter M. Aronow; Daniel E. Bergan; Pamela Greene; Celia Paris; Beth I. Weinberger","The University of Chicago Press","eng","463","476",NA,6359,14,"unigram; bigram; trigram","JOP",0
"200","http://www.jstor.org/stable/26379491","Ideology, Learning, and Policy Diffusion: Experimental Evidence","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-01-01,1,61,"http://www.jstor.org/stable/26379491","Daniel M. Butler; Craig Volden; Adam M. Dynes; Boris Shor","Midwest Political Science Association","eng","37","49",NA,9826,13,"unigram; bigram; trigram","AJPS",1
"201","http://www.jstor.org/stable/10.1017/s0022381609090896","Ideology or What? Legislative Behavior in Multiparty Presidential Settings","The Journal of Politics",2009,NA,"article","research-article","jstor",NA,2009-07-01,3,71,"http://www.jstor.org/stable/10.1017/s0022381609090896","Cesar Zucco Jr","The University of Chicago Press","eng","1076","1092",NA,8187,17,"unigram; bigram; trigram","JOP",0
"202","http://www.jstor.org/stable/40982894","Party Affiliation, Partisanship, and Political Beliefs: A Field Experiment","The American Political Science Review",2010,NA,"article","research-article","jstor",NA,2010-11-01,4,104,"http://www.jstor.org/stable/40982894","ALAN S. GERBER; GREGORY A. HUBER; EBONYA WASHINGTON","American Political Science Association","eng","720","744",NA,21260,25,"unigram; bigram; trigram","APSR",0
"203","http://www.jstor.org/stable/23496657","Why Vote with the Chief? Political Connections and Public Goods Provision in Zambia","American Journal of Political Science",2013,NA,"article","research-article","jstor",NA,2013-10-01,4,57,"http://www.jstor.org/stable/23496657","Kate Baldwin","Midwest Political Science Association","eng","794","809",NA,11446,16,"unigram; bigram; trigram","AJPS",1
"204","http://www.jstor.org/stable/26384747","Erratum to ""Making Young Voters: The Impact of Preregistration on Youth Turnout""","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-04-01,2,61,"http://www.jstor.org/stable/26384747","John B. Holbein; D. Sunshine Hillygus","Midwest Political Science Association","eng","505","507",NA,1389,3,"unigram; bigram; trigram","AJPS",1
"205","http://www.jstor.org/stable/23075154","Understanding the Past: Statistical Analysis of Causal Attribution","American Journal of Political Science",2012,NA,"article","research-article","jstor",NA,2012-01-01,1,56,"http://www.jstor.org/stable/23075154","Teppei Yamamoto","Midwest Political Science Association","eng","237","256",NA,14936,20,"unigram; bigram; trigram","AJPS",0
"206","http://www.jstor.org/stable/26379517","Foreign Aid, Human Rights, and Democracy Promotion: Evidence from a Natural Experiment","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-07-01,3,61,"http://www.jstor.org/stable/26379517","Allison Carnegie; Nikolay Marinov","Midwest Political Science Association","eng","671","683",NA,9822,13,"unigram; bigram; trigram","AJPS",0
"207","http://www.jstor.org/stable/26598795","Ethnic Parties, Ethnic Tensions? Results of an Original Election Panel Study","American Journal of Political Science",2018,NA,"article","research-article","jstor",NA,2018-10-01,4,62,"http://www.jstor.org/stable/26598795","Anaïd Flesken","Midwest Political Science Association","eng","967","981",NA,11067,15,"unigram; bigram; trigram","AJPS",1
"208","http://www.jstor.org/stable/2647596","A New Look at Split-Ticket Outcomes for House and President: The Comparative Midpoints Model","The Journal of Politics",2000,NA,"article","research-article","jstor",NA,2000-02-01,1,62,"http://www.jstor.org/stable/2647596","Bernard Grofman; William Koetzle; Michael P. McDonald; Thomas L. Brunell","University of Chicago Press","eng","34","50",NA,8708,17,"unigram; bigram; trigram","JOP",1
"209","http://www.jstor.org/stable/23025048","Foreign Aid, Democratization, and Civil Conflict: How Does Democracy Aid Affect Civil Conflict?","American Journal of Political Science",2011,NA,"article","research-article","jstor",NA,2011-04-01,2,55,"http://www.jstor.org/stable/23025048","Burcu Savun; Daniel C. Tirone","Midwest Political Science Association","eng","233","246",NA,10271,14,"unigram; bigram; trigram","AJPS",1
"210","http://www.jstor.org/stable/4620113","Estimating the Effect of Elite Communications on Public Opinion Using Instrumental Variables","American Journal of Political Science",2007,NA,"article","research-article","jstor",NA,2007-10-01,4,51,"http://www.jstor.org/stable/4620113","Matthew Gabel; Kenneth Scheve","Midwest Political Science Association","eng","1013","1028",NA,11315,16,"unigram; bigram; trigram","AJPS",0
"211","http://www.jstor.org/stable/43654923","Empowering Women through Development Aid: Evidence from a Field Experiment in Afghanistan","The American Political Science Review",2013,NA,"article","research-article","jstor",NA,2013-08-01,3,107,"http://www.jstor.org/stable/43654923","ANDREW BEATH; FOTINI CHRISTIA; RUBEN ENIKOLOPOV","American Political Science Association","eng","540","557",NA,14913,18,"unigram; bigram; trigram","APSR",1
"212","http://www.jstor.org/stable/23357708","The Adverse Effects of Sunshine: A Field Experiment on Legislative Transparency in an Authoritarian Assembly","The American Political Science Review",2012,NA,"article","research-article","jstor",NA,2012-11-01,4,106,"http://www.jstor.org/stable/23357708","EDMUND MALESKY; PAUL SCHULER; ANH TRAN","American Political Science Association","eng","762","786",NA,22677,25,"unigram; bigram; trigram","APSR",1
"213","http://www.jstor.org/stable/23496649","What Drives the Swing Voter in Africa?","American Journal of Political Science",2013,NA,"article","research-article","jstor",NA,2013-07-01,3,57,"http://www.jstor.org/stable/23496649","Keith R. Weghorst; Staffan I. Lindberg","Midwest Political Science Association","eng","717","734",NA,13740,18,"unigram; bigram; trigram","AJPS",0
"214","http://www.jstor.org/stable/10.1111/j.1468-2508.2006.00411.x","The Remaking of an American Senate: The 17th Amendment and Ideological Responsiveness","The Journal of Politics",2006,NA,"article","research-article","jstor",NA,2006-05-01,2,68,"http://www.jstor.org/stable/10.1111/j.1468-2508.2006.00411.x","William Bernhard; Brian R. Sala","The University of Chicago Press","eng","345","357",NA,5620,13,"unigram; bigram; trigram","JOP",0
"215","http://www.jstor.org/stable/45217049","Do Voters Polarize When Radical Parties Enter Parliament?","American Journal of Political Science",2019,NA,"article","research-article","jstor",NA,2019-10-01,4,63,"http://www.jstor.org/stable/45217049","Daniel Bischof; Markus Wagner","Midwest Political Science Association","eng","888","904",NA,12287,17,"unigram; bigram; trigram","AJPS",0
"216","http://www.jstor.org/stable/45132502","Descriptive and Substantive Representation in Congress: Evidence from 80,000 Congressional Inquiries","American Journal of Political Science",2019,NA,"article","research-article","jstor",NA,2019-07-01,3,63,"http://www.jstor.org/stable/45132502","Kenneth Lowande; Melinda Ritchie; Erinn Lauterbach","Midwest Political Science Association","eng","644","659",NA,10481,16,"unigram; bigram; trigram","AJPS",1
"217","http://www.jstor.org/stable/43654433","Demography and Democracy: A Global, District-level Analysis of Electoral Contestation","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-08-01,3,109,"http://www.jstor.org/stable/43654433","JOHN GERRING; MAXWELL PALMER; JAN TEORELL; DOMINIC ZARECKI","American Political Science Association","eng","574","591",NA,16306,18,"unigram; bigram; trigram","APSR",1
"218","http://www.jstor.org/stable/3117810","The Social Calculus of Voting: Interpersonal, Media, and Organizational Influences on Presidential Choices","The American Political Science Review",2002,NA,"article","research-article","jstor",NA,2002-03-01,1,96,"http://www.jstor.org/stable/3117810","Paul Allen Beck; Russell J. Dalton; Steven Greene; Robert Huckfeldt","American Political Science Association","eng","57","73",NA,14721,17,"unigram; bigram; trigram","APSR",1
"219","http://www.jstor.org/stable/27644497","Is Voting Contagious? Evidence from Two Field Experiments","The American Political Science Review",2008,NA,"article","research-article","jstor",NA,2008-02-01,1,102,"http://www.jstor.org/stable/27644497","David W. Nickerson","American Political Science Association","eng","49","57",NA,7696,9,"unigram; bigram; trigram","APSR",1
"220","http://www.jstor.org/stable/10.1086/680187","Moderation from Bias: A Field Experiment on Partisan Media in a New Democracy","The Journal of Politics",2015,NA,"article","research-article","jstor",NA,2015-04-01,2,77,"http://www.jstor.org/stable/10.1086/680187","Jeffrey Conroy-Krutz; Devra C. Moehler","The University of Chicago Press","eng","575","587",NA,6740,13,"unigram; bigram; trigram","JOP",0
"221","http://www.jstor.org/stable/43654019","In Defense of Genopolitics","The American Political Science Review",2013,NA,"article","research-article","jstor",NA,2013-05-01,2,107,"http://www.jstor.org/stable/43654019","JAMES H. FOWLER; CHRISTOPHER T. DAWES","American Political Science Association","eng","362","374",NA,11980,13,"unigram; bigram; trigram","APSR",0
"222","http://www.jstor.org/stable/10.1017/s0022381608090178","Do Genes Contribute to the “Gender Gap”?","The Journal of Politics",2009,NA,"article","research-article","jstor",NA,2009-01-01,1,71,"http://www.jstor.org/stable/10.1017/s0022381608090178","Peter K. Hatemi; Sarah E. Medland; Lindon J. Eaves","The University of Chicago Press","eng","262","276",NA,7541,15,"unigram; bigram; trigram","JOP",1
"223","http://www.jstor.org/stable/43654918","Explaining Rape during Civil War: Cross-National Evidence (1980-2009)","The American Political Science Review",2013,NA,"article","research-article","jstor",NA,2013-08-01,3,107,"http://www.jstor.org/stable/43654918","DARA KAY COHEN","American Political Science Association","eng","461","477",NA,15032,17,"unigram; bigram; trigram","APSR",0
"224","http://www.jstor.org/stable/40863718","Are Survey Experiments Externally Valid?","The American Political Science Review",2010,NA,"article","research-article","jstor",NA,2010-05-01,2,104,"http://www.jstor.org/stable/40863718","JASON BARABAS; JENNIFER JERIT","American Political Science Association","eng","226","242",NA,15860,17,"unigram; bigram; trigram","APSR",1
"225","http://www.jstor.org/stable/26384732","All in the Family: Partisan Disagreement and Electoral Mobilization in Intimate Networks—A Spillover Experiment","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-04-01,2,61,"http://www.jstor.org/stable/26384732","Florian Foos; Eline A. de Rooij","Midwest Political Science Association","eng","289","304",NA,10949,16,"unigram; bigram; trigram","AJPS",0
"226","http://www.jstor.org/stable/20647950","Civic Engagement and Education: An Empirical Test of the Sorting Model","American Journal of Political Science",2009,NA,"article","research-article","jstor",NA,2009-10-01,4,53,"http://www.jstor.org/stable/20647950","David E. Campbell","Midwest Political Science Association","eng","771","786",NA,11705,16,"unigram; bigram; trigram","AJPS",0
"227","http://www.jstor.org/stable/45132459","Racial or Spatial Voting? The Effects of Candidate Ethnicity and Ethnic Group Endorsements in Local Elections","American Journal of Political Science",2019,NA,"article","research-article","jstor",NA,2019-01-01,1,63,"http://www.jstor.org/stable/45132459","Cheryl Boudreau; Christopher S. Elmendorf; Scott A. MacKenzie","Midwest Political Science Association","eng","5","20",NA,10794,16,"unigram; bigram; trigram","AJPS",0
"228","http://www.jstor.org/stable/2586013","The Political Economy of Expenditures by the Peruvian Social Fund (FONCODES), 1991-95","The American Political Science Review",2000,NA,"article","research-article","jstor",NA,2000-06-01,2,94,"http://www.jstor.org/stable/2586013","Norbert R. Schady","American Political Science Association","eng","289","304",NA,13650,16,"unigram; bigram; trigram","APSR",1
