id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/26598754,Making Washington Work: Legislative Entrepreneurship and the Personal Vote from the Gilded Age to the Great Depression,American Journal of Political Science,2018,,article,research-article,jstor,,2018-01-01,1,62,http://www.jstor.org/stable/26598754,Charles J. Finocchiaro; Scott A. MacKenzie,Midwest Political Science Association,eng,113,131,,12609,19,unigram; bigram; trigram
http://www.jstor.org/stable/45132499,Direct Democracy and Women's Political Engagement,American Journal of Political Science,2019,,article,research-article,jstor,,2019-07-01,3,63,http://www.jstor.org/stable/45132499,Jeong Hyun Kim,Midwest Political Science Association,eng,594,610,,10631,17,unigram; bigram; trigram
http://www.jstor.org/stable/26379530,The Legacy of Political Violence across Generations,American Journal of Political Science,2017,,article,research-article,jstor,,2017-10-01,4,61,http://www.jstor.org/stable/26379530,Noam Lupu; Leonid Peisakhin,Midwest Political Science Association,eng,836,851,,10611,16,unigram; bigram; trigram
http://www.jstor.org/stable/4620079,"Strategic Party Government: Party Influence in Congress, 1789-2000",American Journal of Political Science,2007,,article,research-article,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620079,Matthew J. Lebo; Adam J. McGlynn; Gregory Koger,Midwest Political Science Association,eng,464,481,,12340,18,unigram; bigram; trigram
http://www.jstor.org/stable/25193792,Front Matter,American Journal of Political Science,2008,,article,misc,jstor,,2008-01-01,1,52,http://www.jstor.org/stable/25193792,,Midwest Political Science Association,eng,,,,1722,6,unigram; bigram; trigram
http://www.jstor.org/stable/23025047,Foreign Aid Shocks as a Cause of Violent Armed Conflict,American Journal of Political Science,2011,,article,research-article,jstor,,2011-04-01,2,55,http://www.jstor.org/stable/23025047,Richard A. Nielsen; Michael G. Findley; Zachary S. Davis; Tara Candland; Daniel L. Nielson,Midwest Political Science Association,eng,219,232,,10376,14,unigram; bigram; trigram
http://www.jstor.org/stable/26598776,Does Compliance Pay? Social Standards and Firm-Level Trade,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598776,Greg Distelhorst; Richard M. Locke,Midwest Political Science Association,eng,695,711,,10389,17,unigram; bigram; trigram
http://www.jstor.org/stable/45132481,Preventing Prevention,American Journal of Political Science,2019,,article,research-article,jstor,,2019-04-01,2,63,http://www.jstor.org/stable/45132481,Sean Gailmard; John W. Patty,Midwest Political Science Association,eng,342,352,,9184,11,unigram; bigram; trigram
http://www.jstor.org/stable/24363606,Policy-Induced Risk and Responsive Participation: The Effect of a Son's Conscription Risk on the Voting Behavior of His Parents,American Journal of Political Science,2015,,article,research-article,jstor,,2015-01-01,1,59,http://www.jstor.org/stable/24363606,Tiffany C. Davenport,Midwest Political Science Association,eng,225,241,,14409,17,unigram; bigram; trigram
http://www.jstor.org/stable/25193807,Back Matter,American Journal of Political Science,2008,,article,misc,jstor,,2008-01-01,1,52,http://www.jstor.org/stable/25193807,,Midwest Political Science Association,eng,,,,1476,5,unigram; bigram; trigram
http://www.jstor.org/stable/24877493,Does Compulsory Voting Increase Support for Leftist Policy?,American Journal of Political Science,2016,,article,research-article,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877493,Michael M. Bechtel; Dominik Hangartner; Lukas Schmid,Midwest Political Science Association,eng,752,767,,12691,16,unigram; bigram; trigram
http://www.jstor.org/stable/23024930,Front Matter,American Journal of Political Science,2011,,article,misc,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024930,,Midwest Political Science Association,eng,,,,1781,6,unigram; bigram; trigram
http://www.jstor.org/stable/24363483,Back Matter,American Journal of Political Science,2014,,article,misc,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363483,,Midwest Political Science Association,eng,,,,1495,4,unigram; bigram; trigram
http://www.jstor.org/stable/25548144,Does Gerrymandering Cause Polarization?,American Journal of Political Science,2009,,article,research-article,jstor,,2009-07-01,3,53,http://www.jstor.org/stable/25548144,Nolan McCarty; Keith T. Poole; Howard Rosenthal,Midwest Political Science Association,eng,666,680,,10333,15,unigram; bigram; trigram
http://www.jstor.org/stable/45132493,Front Matter,American Journal of Political Science,2019,,article,misc,jstor,,2019-07-01,3,63,http://www.jstor.org/stable/45132493,,Midwest Political Science Association,eng,,,,1832,6,unigram; bigram; trigram
http://www.jstor.org/stable/3088424,Modeling Multilevel Data Structures,American Journal of Political Science,2002,,article,research-article,jstor,,2002-01-01,1,46,http://www.jstor.org/stable/3088424,Marco R. Steenbergen; Bradford S. Jones,Midwest Political Science Association,eng,218,237,,15214,20,unigram; bigram; trigram
http://www.jstor.org/stable/1519895,Civil Liberties vs. Security: Public Opinion in the Context of the Terrorist Attacks on America,American Journal of Political Science,2004,,article,research-article,jstor,,2004-01-01,1,48,http://www.jstor.org/stable/1519895,Darren W. Davis; Brian D. Silver,Midwest Political Science Association,eng,28,46,,12291,19,unigram; bigram; trigram
http://www.jstor.org/stable/4620070,Ideology and Voter Preferences as Determinants of Financial Globalization,American Journal of Political Science,2007,,article,research-article,jstor,,2007-04-01,2,51,http://www.jstor.org/stable/4620070,Dennis P. Quinn; A. Maria Toyoda,Midwest Political Science Association,eng,344,363,,13491,20,unigram; bigram; trigram
http://www.jstor.org/stable/23496547,Disagreeing about Disagreement: How Conflict in Social Networks Affects Political Behavior,American Journal of Political Science,2013,,article,research-article,jstor,,2013-01-01,1,57,http://www.jstor.org/stable/23496547,Casey A. Klofstad; Anand Edward Sokhey; Scott D. McClurg,Midwest Political Science Association,eng,120,134,,10287,15,unigram; bigram; trigram
http://www.jstor.org/stable/24363526,"Size, Democracy, and the Economic Costs of Running the Political System",American Journal of Political Science,2014,,article,research-article,jstor,,2014-10-01,4,58,http://www.jstor.org/stable/24363526,Jens Blom-Hansen; Kurt Houlberg; Søren Serritzlew,Midwest Political Science Association,eng,790,803,,11161,14,unigram; bigram; trigram
http://www.jstor.org/stable/24363510,Civil War and Social Cohesion: Lab-in-the-Field Evidence from Nepal,American Journal of Political Science,2014,,article,research-article,jstor,,2014-07-01,3,58,http://www.jstor.org/stable/24363510,Michael J. Gilligan; Benjamin J. Pasquale; Cyrus Samii,Midwest Political Science Association,eng,604,619,,12219,16,unigram; bigram; trigram
http://www.jstor.org/stable/26379502,The Causal Effects of Elite Position-Taking on Voter Attitudes: Field Experiments with Elite Communication,American Journal of Political Science,2017,,article,research-article,jstor,,2017-01-01,1,61,http://www.jstor.org/stable/26379502,David E. Broockman; Daniel M. Butler,Midwest Political Science Association,eng,208,221,,9945,14,unigram; bigram; trigram
http://www.jstor.org/stable/26598752,Disloyal Brokers and Weak Parties,American Journal of Political Science,2018,,article,research-article,jstor,,2018-01-01,1,62,http://www.jstor.org/stable/26598752,Lucas M. Novaes,Midwest Political Science Association,eng,84,98,,10247,15,unigram; bigram; trigram
http://www.jstor.org/stable/2669263,Partisan and Ideological Sources of Fiscal Deficits in the United States,American Journal of Political Science,2000,,article,research-article,jstor,,2000-07-01,3,44,http://www.jstor.org/stable/2669263,George A. Krause,Midwest Political Science Association,eng,541,559,,12453,19,unigram; bigram; trigram
http://www.jstor.org/stable/25193868,Estimating the Causal Effects of Media Coverage on Policy-Specific Knowledge,American Journal of Political Science,2009,,article,research-article,jstor,,2009-01-01,1,53,http://www.jstor.org/stable/25193868,Jason Barabas; Jennifer Jerit,Midwest Political Science Association,eng,73,89,,12450,17,unigram; bigram; trigram
http://www.jstor.org/stable/4620108,Leading by Example: Female Members of Parliament as Political Role Models,American Journal of Political Science,2007,,article,research-article,jstor,,2007-10-01,4,51,http://www.jstor.org/stable/4620108,Christina Wolbrecht; David E. Campbell,Midwest Political Science Association,eng,921,939,,10672,19,unigram; bigram; trigram
http://www.jstor.org/stable/26598774,Credible Commitment in Covert Affairs,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598774,William Spaniel; Michael Poznansky,Midwest Political Science Association,eng,668,681,,11107,14,unigram; bigram; trigram
http://www.jstor.org/stable/20647977,"Partisanship, Political Control, and Economic Assessments",American Journal of Political Science,2010,,article,research-article,jstor,,2010-01-01,1,54,http://www.jstor.org/stable/20647977,Alan S. Gerber; Gregory A. Huber,Midwest Political Science Association,eng,153,173,,14134,21,unigram; bigram; trigram
http://www.jstor.org/stable/24363477,A Natural Experiment in Proposal Power and Electoral Success,American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363477,Peter John Loewen; Royce Koop; Jaime Settle; James H. Fowler,Midwest Political Science Association,eng,189,196,,5993,8,unigram; bigram; trigram
http://www.jstor.org/stable/3647734,"Threat, Anxiety, and Support of Antiterrorism Policies",American Journal of Political Science,2005,,article,research-article,jstor,,2005-07-01,3,49,http://www.jstor.org/stable/3647734,Leonie Huddy; Stanley Feldman; Charles Taber; Gallya Lahav,Midwest Political Science Association,eng,593,608,,11410,16,unigram; bigram; trigram
http://www.jstor.org/stable/25193855,The Campaign Value of Incumbency: A New Solution to the Puzzle of Less Effective Incumbent Spending,American Journal of Political Science,2008,,article,research-article,jstor,,2008-10-01,4,52,http://www.jstor.org/stable/25193855,Kenneth Benoit; Michael Marsh,Midwest Political Science Association,eng,874,890,,11688,17,unigram; bigram; trigram
http://www.jstor.org/stable/24363595,Identifying Judicial Empathy: Does Having Daughters Cause Judges to Rule for Women's Issues?,American Journal of Political Science,2015,,article,research-article,jstor,,2015-01-01,1,59,http://www.jstor.org/stable/24363595,Adam N. Glynn; Maya Sen,Midwest Political Science Association,eng,37,54,,13865,18,unigram; bigram; trigram
http://www.jstor.org/stable/25193820,An Exploration of Correct Voting in Recent U.S. Presidential Elections,American Journal of Political Science,2008,,article,research-article,jstor,,2008-04-01,2,52,http://www.jstor.org/stable/25193820,Richard R. Lau; David J. Andersen; David P. Redlawsk,Midwest Political Science Association,eng,395,411,,13394,17,unigram; bigram; trigram
http://www.jstor.org/stable/45132502,"Descriptive and Substantive Representation in Congress: Evidence from 80,000 Congressional Inquiries",American Journal of Political Science,2019,,article,research-article,jstor,,2019-07-01,3,63,http://www.jstor.org/stable/45132502,Kenneth Lowande; Melinda Ritchie; Erinn Lauterbach,Midwest Political Science Association,eng,644,659,,10481,16,unigram; bigram; trigram
http://www.jstor.org/stable/4620076,Front Matter,American Journal of Political Science,2007,,article,misc,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620076,,Midwest Political Science Association,eng,,,,1770,6,unigram; bigram; trigram
http://www.jstor.org/stable/20647978,Using Experiments to Estimate the Effects of Education on Voter Turnout,American Journal of Political Science,2010,,article,research-article,jstor,,2010-01-01,1,54,http://www.jstor.org/stable/20647978,Rachel Milstein Sondheimer; Donald P. Green,Midwest Political Science Association,eng,174,189,,12232,16,unigram; bigram; trigram
http://www.jstor.org/stable/25193836,Beliefs and Voting Decisions: A Test of the Pivotal Voter Model,American Journal of Political Science,2008,,article,research-article,jstor,,2008-07-01,3,52,http://www.jstor.org/stable/25193836,John Duffy; Margit Tavits,Midwest Political Science Association,eng,603,618,,10851,16,unigram; bigram; trigram
http://www.jstor.org/stable/26384734,Mining and Local Corruption in Africa,American Journal of Political Science,2017,,article,research-article,jstor,,2017-04-01,2,61,http://www.jstor.org/stable/26384734,Carl Henrik Knutsen; Andreas Kotsadam; Eivind Hammersmark Olsen; Tore Wig,Midwest Political Science Association,eng,320,334,,10929,15,unigram; bigram; trigram
http://www.jstor.org/stable/24363496,Does Choice Bring Loyalty? Electoral Participation and the Development of Party Identification,American Journal of Political Science,2014,,article,research-article,jstor,,2014-04-01,2,58,http://www.jstor.org/stable/24363496,Elias Dinas,Midwest Political Science Association,eng,449,465,,13977,17,unigram; bigram; trigram
http://www.jstor.org/stable/24877473,Corruption as a Self-Fulfilling Prophecy: Evidence from a Survey Experiment in Costa Rica,American Journal of Political Science,2016,,article,research-article,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877473,Ana Corbacho; Daniel W. Gingerich; Virginia Oliveros; Mauricio Ruiz-Vega,Midwest Political Science Association,eng,1077,1092,,11258,16,unigram; bigram; trigram
http://www.jstor.org/stable/24877627,Making Young Voters: The Impact of Preregistration on Youth Turnout,American Journal of Political Science,2016,,article,research-article,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877627,John B. Holbein; D. Sunshine Hillygus,Midwest Political Science Association,eng,364,382,,13211,19,unigram; bigram; trigram
http://www.jstor.org/stable/24583099,Back Matter,American Journal of Political Science,2015,,article,misc,jstor,,2015-07-01,3,59,http://www.jstor.org/stable/24583099,,Midwest Political Science Association,eng,,,,1546,4,unigram; bigram; trigram
http://www.jstor.org/stable/26379527,Multiple Dimensions of Bureaucratic Discrimination: Evidence from German Welfare Offices,American Journal of Political Science,2017,,article,research-article,jstor,,2017-10-01,4,61,http://www.jstor.org/stable/26379527,Johannes Hemker; Anselm Rink,Midwest Political Science Association,eng,786,803,,11849,18,unigram; bigram; trigram
http://www.jstor.org/stable/24363484,Front Matter,American Journal of Political Science,2014,,article,misc,jstor,,2014-04-01,2,58,http://www.jstor.org/stable/24363484,,Midwest Political Science Association,eng,,,,1915,6,unigram; bigram; trigram
http://www.jstor.org/stable/24877480,Campaign Contributions Facilitate Access to Congressional Officials: A Randomized Field Experiment,American Journal of Political Science,2016,,article,research-article,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877480,Joshua L. Kalla; David E. Broockman,Midwest Political Science Association,eng,545,558,,10128,14,unigram; bigram; trigram
http://www.jstor.org/stable/23317166,Gubernatorial Midterm Slumps,American Journal of Political Science,2012,,article,research-article,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317166,Olle Folke; James M. Snyder,Midwest Political Science Association,eng,931,948,,12918,18,unigram; bigram; trigram
http://www.jstor.org/stable/23317173,Detecting Spillover Effects: Design and Analysis of Multilevel Experiments,American Journal of Political Science,2012,,article,research-article,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317173,Betsy Sinclair; Margaret McConnell; Donald P. Green,Midwest Political Science Association,eng,1055,1069,,10228,15,unigram; bigram; trigram
http://www.jstor.org/stable/24583055,Greater Expectations: A Field Experiment to Improve Accountability in Mali,American Journal of Political Science,2016,,article,research-article,jstor,,2016-01-01,1,60,http://www.jstor.org/stable/24583055,Jessica Gottlieb,Midwest Political Science Association,eng,143,157,,10616,15,unigram; bigram; trigram
http://www.jstor.org/stable/4620110,Identifying the Persuasive Effects of Presidential Advertising,American Journal of Political Science,2007,,article,research-article,jstor,,2007-10-01,4,51,http://www.jstor.org/stable/4620110,Gregory A. Huber; Kevin Arceneaux,Midwest Political Science Association,eng,957,977,,13677,21,unigram; bigram; trigram
http://www.jstor.org/stable/3694281,"The ""Race Card"" Revisited: Assessing Racial Priming in Policy Contests",American Journal of Political Science,2006,,article,research-article,jstor,,2006-04-01,2,50,http://www.jstor.org/stable/3694281,Gregory A. Huber; John S. Lapinski,Midwest Political Science Association,eng,421,440,,12108,20,unigram; bigram; trigram
http://www.jstor.org/stable/23496538,Front Matter,American Journal of Political Science,2013,,article,misc,jstor,,2013-01-01,1,57,http://www.jstor.org/stable/23496538,,Midwest Political Science Association,eng,,,,1928,6,unigram; bigram; trigram
http://www.jstor.org/stable/24363535,Identifying Irregularities in Mexican Local Elections,American Journal of Political Science,2014,,article,research-article,jstor,,2014-10-01,4,58,http://www.jstor.org/stable/24363535,Francisco Cantú,Midwest Political Science Association,eng,936,951,,10083,16,unigram; bigram; trigram
http://www.jstor.org/stable/24582965,Using Qualitative Information to Improve Causal Inference,American Journal of Political Science,2015,,article,research-article,jstor,,2015-10-01,4,59,http://www.jstor.org/stable/24582965,Adam N. Glynn; Nahomi Ichino,Midwest Political Science Association,eng,1055,1071,,13557,17,unigram; bigram; trigram
http://www.jstor.org/stable/26598762,Back Matter,American Journal of Political Science,2018,,article,misc,jstor,,2018-01-01,1,62,http://www.jstor.org/stable/26598762,,Midwest Political Science Association,eng,,,,1136,2,unigram; bigram; trigram
http://www.jstor.org/stable/45132473,No Harm in Checking: Using Factual Manipulation Checks to Assess Attentiveness in Experiments,American Journal of Political Science,2019,,article,research-article,jstor,,2019-01-01,1,63,http://www.jstor.org/stable/45132473,John V. Kane; Jason Barabas,Midwest Political Science Association,eng,234,249,,11117,16,unigram; bigram; trigram
http://www.jstor.org/stable/26598758,When Are Agenda Setters Valuable?,American Journal of Political Science,2018,,article,research-article,jstor,,2018-01-01,1,62,http://www.jstor.org/stable/26598758,Alexander Fouirnaies,Midwest Political Science Association,eng,176,191,,10222,16,unigram; bigram; trigram
http://www.jstor.org/stable/26598735,Prominent Role Models: High-Profile Female Politicians and the Emergence of Women as Candidates for Public Office,American Journal of Political Science,2018,,article,research-article,jstor,,2018-04-01,2,62,http://www.jstor.org/stable/26598735,Christina Ladam; Jeffrey J. Harden; Jason H. Windett,Midwest Political Science Association,eng,369,381,,9944,13,unigram; bigram; trigram
http://www.jstor.org/stable/45132461,Compulsory Voting and Parties' Vote-Seeking Strategies,American Journal of Political Science,2019,,article,research-article,jstor,,2019-01-01,1,63,http://www.jstor.org/stable/45132461,Shane P. Singh,Midwest Political Science Association,eng,37,52,,11098,16,unigram; bigram; trigram
http://www.jstor.org/stable/4620113,Estimating the Effect of Elite Communications on Public Opinion Using Instrumental Variables,American Journal of Political Science,2007,,article,research-article,jstor,,2007-10-01,4,51,http://www.jstor.org/stable/4620113,Matthew Gabel; Kenneth Scheve,Midwest Political Science Association,eng,1013,1028,,11315,16,unigram; bigram; trigram
http://www.jstor.org/stable/23496657,Why Vote with the Chief? Political Connections and Public Goods Provision in Zambia,American Journal of Political Science,2013,,article,research-article,jstor,,2013-10-01,4,57,http://www.jstor.org/stable/23496657,Kate Baldwin,Midwest Political Science Association,eng,794,809,,11446,16,unigram; bigram; trigram
http://www.jstor.org/stable/24877460,In Defense of Factions,American Journal of Political Science,2016,,article,research-article,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877460,Torun Dewan; Francesco Squintani,Midwest Political Science Association,eng,860,881,,18761,22,unigram; bigram; trigram
http://www.jstor.org/stable/3647716,The Effect of Information on Voter Turnout: Evidence from a Natural Experiment,American Journal of Political Science,2005,,article,research-article,jstor,,2005-01-01,1,49,http://www.jstor.org/stable/3647716,David Dreyer Lassen,Midwest Political Science Association,eng,103,118,,12147,16,unigram; bigram; trigram
http://www.jstor.org/stable/24583054,What the Demolition of Public Housing Teaches Us about the Impact of Racial Threat on Political Behavior,American Journal of Political Science,2016,,article,research-article,jstor,,2016-01-01,1,60,http://www.jstor.org/stable/24583054,Ryan D. Enos,Midwest Political Science Association,eng,123,142,,14447,20,unigram; bigram; trigram
http://www.jstor.org/stable/4620092,An Experimental Template for Case Study Research,American Journal of Political Science,2007,,article,research-article,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620092,John Gerring; Rose McDermott,Midwest Political Science Association,eng,688,701,,10987,14,unigram; bigram; trigram
http://www.jstor.org/stable/45132466,All Male Panels? Representation and Democratic Legitimacy,American Journal of Political Science,2019,,article,research-article,jstor,,2019-01-01,1,63,http://www.jstor.org/stable/45132466,Amanda Clayton; Diana Z. O'Brien; Jennifer M. Piscopo,Midwest Political Science Association,eng,113,129,,11457,17,unigram; bigram; trigram
http://www.jstor.org/stable/45132478,Skill Specificity and Attitudes toward Immigration,American Journal of Political Science,2019,,article,research-article,jstor,,2019-04-01,2,63,http://www.jstor.org/stable/45132478,Sergi Pardos-Prado; Carla Xena,Midwest Political Science Association,eng,286,304,,12341,19,unigram; bigram; trigram
http://www.jstor.org/stable/3186117,Volume Information,American Journal of Political Science,2003,,article,misc,jstor,,2003-10-01,4,47,http://www.jstor.org/stable/3186117,,Midwest Political Science Association,eng,751,752,,847,2,unigram; bigram; trigram
http://www.jstor.org/stable/23317174,Back Matter,American Journal of Political Science,2012,,article,misc,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317174,,Midwest Political Science Association,eng,,,,993,3,unigram; bigram; trigram
http://www.jstor.org/stable/3088402,The Effects of Retail Politics in the New Hampshire Primary,American Journal of Political Science,2002,,article,research-article,jstor,,2002-07-01,3,46,http://www.jstor.org/stable/3088402,Lynn Vavreck; Constantine J. Spiliotes; Linda L. Fowler,Midwest Political Science Association,eng,595,610,,8733,16,unigram; bigram; trigram
http://www.jstor.org/stable/3186103,Front Matter,American Journal of Political Science,2003,,article,misc,jstor,,2003-07-01,3,47,http://www.jstor.org/stable/3186103,,Midwest Political Science Association,eng,,,,1628,6,unigram; bigram; trigram
http://www.jstor.org/stable/24877495,An Empirical Validation Study of Popular Survey Methodologies for Sensitive Questions,American Journal of Political Science,2016,,article,research-article,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877495,Bryn Rosenfeld; Kosuke Imai; Jacob N. Shapiro,Midwest Political Science Association,eng,783,802,,13788,20,unigram; bigram; trigram
http://www.jstor.org/stable/3186126,Reapportionment and Redistribution: Consequences of Electoral Reform in Japan,American Journal of Political Science,2003,,article,research-article,jstor,,2003-10-01,4,47,http://www.jstor.org/stable/3186126,Yusaku Horiuchi; Jun Saito,Midwest Political Science Association,eng,669,682,,9603,14,unigram; bigram; trigram
http://www.jstor.org/stable/45217039,Alien Citizens and the Canonical Immigrant: Do Stigmatized Attributes Affect Latina/o Judgment about Discrimination?,American Journal of Political Science,2019,,article,research-article,jstor,,2019-10-01,4,63,http://www.jstor.org/stable/45217039,Bradford Jones; Kristina Flores Victor; David Vannette,Midwest Political Science Association,eng,740,757,,10305,18,unigram; bigram; trigram
http://www.jstor.org/stable/4620090,"The Dictator Game, Fairness and Ethnicity in Postwar Bosnia",American Journal of Political Science,2007,,article,research-article,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620090,Sam Whitt; Rick K. Wilson,Midwest Political Science Association,eng,655,668,,9949,14,unigram; bigram; trigram
http://www.jstor.org/stable/26598780,How Conditioning on Posttreatment Variables Can Ruin Your Experiment and What to Do about It,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598780,Jacob M. Montgomery; Brendan Nyhan; Michelle Torres,Midwest Political Science Association,eng,760,775,,11508,16,unigram; bigram; trigram
http://www.jstor.org/stable/45132484,Norms versus Action: Why Voters Fail to Sanction Malfeasance in Brazil,American Journal of Political Science,2019,,article,research-article,jstor,,2019-04-01,2,63,http://www.jstor.org/stable/45132484,Taylor C. Boas; F. Daniel Hidalgo; Marcus André Melo,Midwest Political Science Association,eng,385,400,,11450,16,unigram; bigram; trigram
http://www.jstor.org/stable/45217044,"Tuning In, Not Turning Out: Evaluating the Impact of Ethnic Television on Political Participation",American Journal of Political Science,2019,,article,research-article,jstor,,2019-10-01,4,63,http://www.jstor.org/stable/45217044,Yamil Ricardo Velez; Benjamin J. Newman,Midwest Political Science Association,eng,808,823,,10600,16,unigram; bigram; trigram
http://www.jstor.org/stable/24582947,Front Matter,American Journal of Political Science,2015,,article,misc,jstor,,2015-10-01,4,59,http://www.jstor.org/stable/24582947,,Midwest Political Science Association,eng,,,,1938,6,unigram; bigram; trigram
http://www.jstor.org/stable/25548124,A Comparative Analysis of Political Communication Systems and Voter Turnout,American Journal of Political Science,2009,,article,research-article,jstor,,2009-04-01,2,53,http://www.jstor.org/stable/25548124,Mijeong Baek,Midwest Political Science Association,eng,376,393,,11887,18,unigram; bigram; trigram
http://www.jstor.org/stable/20788779,"Leader Survival, Revolutions, and the Nature of Government Finance",American Journal of Political Science,2010,,article,research-article,jstor,,2010-10-01,4,54,http://www.jstor.org/stable/20788779,Bruce Bueno de Mesquita; Alastair Smith,Midwest Political Science Association,eng,936,950,,10325,15,unigram; bigram; trigram
http://www.jstor.org/stable/26379495,Does Race Affect Access to Government Services? An Experiment Exploring Street-Level Bureaucrats and Access to Public Housing,American Journal of Political Science,2017,,article,research-article,jstor,,2017-01-01,1,61,http://www.jstor.org/stable/26379495,Katherine Levine Einstein; David M. Glick,Midwest Political Science Association,eng,100,116,,12707,17,unigram; bigram; trigram
http://www.jstor.org/stable/25193863,Front Matter,American Journal of Political Science,2009,,article,misc,jstor,,2009-01-01,1,53,http://www.jstor.org/stable/25193863,,Midwest Political Science Association,eng,,,,1563,6,unigram; bigram; trigram
http://www.jstor.org/stable/23025128,Power within Parties: The Strength of the Local Party and MP Independence in Postcommunist Europe,American Journal of Political Science,2011,,article,research-article,jstor,,2011-10-01,4,55,http://www.jstor.org/stable/23025128,Margit Tavits,Midwest Political Science Association,eng,923,936,,10849,14,unigram; bigram; trigram
http://www.jstor.org/stable/25193827,Mobilizing Interest: The Effects of Money on Citizen Participation in State Supreme Court Elections,American Journal of Political Science,2008,,article,research-article,jstor,,2008-07-01,3,52,http://www.jstor.org/stable/25193827,Melinda Gann Hall; Chris W. Bonneau,Midwest Political Science Association,eng,457,470,,9770,14,unigram; bigram; trigram
http://www.jstor.org/stable/25548148,What Small Spatial Scales Are Relevant as Electoral Contexts for Individual Voters? The Importance of the Household on Turnout at the 2001 General Election,American Journal of Political Science,2009,,article,research-article,jstor,,2009-07-01,3,53,http://www.jstor.org/stable/25548148,David Cutts; Edward Fieldhouse,Midwest Political Science Association,eng,726,739,,10395,14,unigram; bigram; trigram
http://www.jstor.org/stable/26598778,Tree-Based Models for Political Science Data,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598778,Jacob M. Montgomery; Santiago Olivella,Midwest Political Science Association,eng,729,744,,10562,16,unigram; bigram; trigram
http://www.jstor.org/stable/24582959,The Temporary Importance of Role Models for Women's Political Representation,American Journal of Political Science,2015,,article,research-article,jstor,,2015-10-01,4,59,http://www.jstor.org/stable/24582959,Fabrizio Gilardi,Midwest Political Science Association,eng,957,970,,11333,14,unigram; bigram; trigram
http://www.jstor.org/stable/26598777,Chains of Love? Global Production and the Firm-Level Diffusion of Labor Standards,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598777,Edmund J. Malesky; Layna Mosley,Midwest Political Science Association,eng,712,728,,11138,17,unigram; bigram; trigram
http://www.jstor.org/stable/24583050,Descriptive Representation and Judicial Outcomes in Multiethnic Societies,American Journal of Political Science,2016,,article,research-article,jstor,,2016-01-01,1,60,http://www.jstor.org/stable/24583050,Guy Grossman; Oren Gazal-Ayal; Samuel D. Pimentel; Jeremy M. Weinstein,Midwest Political Science Association,eng,44,69,,17983,26,unigram; bigram; trigram
http://www.jstor.org/stable/26379516,Identifying the Source of Incumbency Advantage through a Constitutional Reform,American Journal of Political Science,2017,,article,research-article,jstor,,2017-07-01,3,61,http://www.jstor.org/stable/26379516,Mariana Lopes da Fonseca,Midwest Political Science Association,eng,657,670,,8894,14,unigram; bigram; trigram
http://www.jstor.org/stable/45217049,Do Voters Polarize When Radical Parties Enter Parliament?,American Journal of Political Science,2019,,article,research-article,jstor,,2019-10-01,4,63,http://www.jstor.org/stable/45217049,Daniel Bischof; Markus Wagner,Midwest Political Science Association,eng,888,904,,12287,17,unigram; bigram; trigram
http://www.jstor.org/stable/24583064,Back Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-01-01,1,60,http://www.jstor.org/stable/24583064,,Midwest Political Science Association,eng,,,,4814,7,unigram; bigram; trigram
http://www.jstor.org/stable/24583087,The Effect of Fact-Checking on Elites: A Field Experiment on U.S. State Legislators,American Journal of Political Science,2015,,article,research-article,jstor,,2015-07-01,3,59,http://www.jstor.org/stable/24583087,Brendan Nyhan; Jason Reifler,Midwest Political Science Association,eng,628,640,,9357,13,unigram; bigram; trigram
